county,tract_code,population,total_units,"1-unit, detached","1-unit, attached",total_units_age,Built 2010-2019,Built 2020 or later,Built 1939 or earlier,single_family_units,multifamily_units,pct_single_family,pct_built_2010_plus,pct_built_pre1970,median_income,land_area_m2,population_density,urban_class
491,020114,5833,2370,1167,164,2370,427,54,0,1331,1039,56.16033755274261,20.29535864978903,0.0,63147,4486103,3367.615500580348,INNER_SUBURBAN
491,020115,6286,2472,2054,61,2472,1329,49,0,2115,357,85.55825242718447,55.74433656957929,0.0,121292,7575049,2149.258704465146,OUTER_SUBURBAN
491,020116,3449,2510,2500,10,2510,609,54,0,2510,0,100.0,26.414342629482075,0.0,71282,5528836,1615.6945150841877,OUTER_SUBURBAN
491,020117,2294,1455,1063,356,1455,160,11,0,1419,36,97.52577319587628,11.752577319587628,0.0,78777,9158441,648.7414178897916,OUTER_SUBURBAN
491,020118,4300,2523,2349,0,2523,1157,0,0,2349,174,93.10344827586206,45.8581054300436,0.0,98139,7494047,1486.112910687643,OUTER_SUBURBAN
491,020119,2508,1460,1453,0,1460,1069,12,0,1453,7,99.52054794520548,74.04109589041096,0.0,88750,5103034,1272.9133295996069,OUTER_SUBURBAN
491,020120,6803,2109,1945,0,2109,1623,351,4,1945,164,92.22380275011855,93.59886201991465,0.1896633475580844,129452,26962966,653.4804071629212,OUTER_SUBURBAN
491,020121,2814,1251,891,68,1251,604,118,0,959,292,76.65867306155076,57.71382893685052,0.0,151724,7987349,912.4754658898715,OUTER_SUBURBAN
491,020122,2427,866,812,0,866,436,62,0,812,54,93.76443418013857,57.505773672055426,0.0,169295,42610988,147.5189920496563,OUTER_SUBURBAN
491,020123,3017,1371,928,0,1371,286,0,54,928,443,67.68781911013858,20.86068563092633,3.938730853391685,88354,5493660,1422.3723346548566,OUTER_SUBURBAN
491,020124,5828,2148,2076,0,2148,1712,122,0,2076,72,96.64804469273743,85.38175046554935,0.0,175909,39854702,378.7387495708787,OUTER_SUBURBAN
491,020201,1478,710,571,4,710,108,20,59,575,135,80.98591549295774,18.028169014084508,8.309859154929578,75694,161123355,23.758318587643608,OUTER_SUBURBAN
491,020203,3371,1694,1655,29,1694,325,18,0,1684,10,99.40968122786305,20.24793388429752,0.0,89107,26394370,330.7860729390397,OUTER_SUBURBAN
491,020205,3993,1495,1243,14,1495,581,76,14,1257,238,84.08026755852843,43.94648829431438,0.9364548494983277,144423,71939132,143.7586152693641,OUTER_SUBURBAN
491,020206,2472,830,540,15,830,162,12,31,555,275,66.86746987951807,20.96385542168675,3.734939759036145,77895,132845999,48.194752180681036,OUTER_SUBURBAN
491,020207,5720,1942,1574,0,1942,853,123,0,1574,368,81.05046343975283,50.25746652935118,0.0,119491,36021158,411.28050353073047,OUTER_SUBURBAN
491,020208,2860,1025,705,12,1025,257,106,28,717,308,69.95121951219512,35.41463414634146,2.731707317073171,89023,97873666,75.6832793000724,OUTER_SUBURBAN
491,020310,4879,1725,1657,44,1725,797,0,0,1701,24,98.60869565217392,46.20289855072463,0.0,154886,15589236,810.5984154707775,OUTER_SUBURBAN
491,020311,9693,4606,1802,147,4606,3071,290,0,1949,2657,42.31437255753365,72.97003907946157,0.0,96921,7128098,3521.959153760232,INNER_SUBURBAN
491,020319,8295,2716,2699,0,2716,793,55,0,2699,17,99.37407952871871,31.22238586156112,0.0,126120,5291140,4060.38207267243,INNER_SUBURBAN
491,020321,2142,924,581,26,924,54,17,7,607,317,65.6926406926407,7.683982683982683,0.7575757575757576,62955,1849383,2999.800473995922,OUTER_SUBURBAN
491,020323,3234,997,567,60,997,24,0,0,627,370,62.88866599799399,2.4072216649949847,0.0,89028,1581383,5296.66753721268,INNER_SUBURBAN
491,020325,2428,728,434,38,728,48,7,0,472,256,64.83516483516483,7.554945054945055,0.0,72059,1167808,5384.892037047186,INNER_SUBURBAN
491,020326,6832,2298,2298,0,2298,174,0,0,2298,0,100.0,7.5718015665796345,0.0,173848,5530670,3199.4098364212655,INNER_SUBURBAN
491,020327,4934,1798,1382,21,1798,784,37,0,1403,395,78.03114571746384,45.66184649610678,0.0,84107,4170787,3063.9445265365985,INNER_SUBURBAN
491,020329,8904,2858,2601,10,2858,1345,350,31,2611,247,91.35759272218334,59.307207837648704,1.0846745976207137,112007,32760192,703.9445922661259,OUTER_SUBURBAN
491,020330,4174,1641,1234,66,1641,470,202,74,1300,341,79.21998781230957,40.95063985374772,4.509445460085313,118011,111201425,97.21691965727956,OUTER_SUBURBAN
491,020331,7001,2346,2202,0,2346,700,76,34,2202,144,93.86189258312021,33.07757885763001,1.4492753623188406,123121,5643193,3213.1791345785973,INNER_SUBURBAN
491,020332,3609,1438,1294,13,1438,170,253,0,1307,131,90.89012517385258,29.41585535465925,0.0,83036,3205287,2916.216238982656,OUTER_SUBURBAN
491,020333,5565,1960,1748,0,1960,145,0,0,1748,212,89.18367346938776,7.3979591836734695,0.0,129639,2579867,5586.857772125461,INNER_SUBURBAN
491,020334,6688,3243,980,0,3243,1606,21,0,980,2263,30.218933086648164,50.16959605303731,0.0,70244,4363242,3969.965452294418,INNER_SUBURBAN
491,020335,3367,1421,1177,56,1421,145,0,0,1233,188,86.76988036593947,10.204081632653061,0.0,106250,2439063,3575.3607020400864,INNER_SUBURBAN
491,020336,4516,2037,1353,15,2037,58,0,0,1368,669,67.15758468335787,2.847324496809033,0.0,83125,2279099,5132.045602231408,INNER_SUBURBAN
491,020337,5416,1629,1607,22,1629,286,0,0,1629,0,100.0,17.556783302639655,0.0,148929,3115595,4502.33101542402,INNER_SUBURBAN
491,020338,5880,2153,1876,15,2153,1164,325,0,1891,262,87.83093358104969,69.15931258708778,0.0,143468,2777806,5482.456298244009,INNER_SUBURBAN
491,020339,2995,1219,631,0,1219,1158,28,0,631,588,51.763740771123864,97.29286300246103,0.0,117328,7407326,1047.213258873715,OUTER_SUBURBAN
491,020340,2799,998,738,27,998,584,172,0,765,233,76.65330661322646,75.75150300601202,0.0,85909,15881311,456.47427973672956,OUTER_SUBURBAN
491,020341,3924,1418,1123,0,1418,590,133,0,1123,295,79.19605077574047,50.98730606488011,0.0,104923,4350149,2336.278596434283,OUTER_SUBURBAN
491,020342,3663,998,987,0,998,478,44,0,987,11,98.89779559118237,52.30460921843687,0.0,122813,6505560,1458.3171932931216,OUTER_SUBURBAN
491,020343,2960,1061,937,74,1061,99,141,0,1011,50,95.28746465598492,22.620169651272384,0.0,85417,12691092,604.0772535570619,OUTER_SUBURBAN
491,020344,5047,2010,1613,0,2010,1050,93,0,1613,397,80.24875621890547,56.865671641791046,0.0,100776,3118794,4191.277141100054,INNER_SUBURBAN
491,020345,8638,3063,2430,15,3063,1881,0,0,2445,618,79.82370225269344,61.4103819784525,0.0,159650,5907384,3787.1958213652606,INNER_SUBURBAN
491,020346,1466,597,231,0,597,261,0,0,231,366,38.69346733668342,43.71859296482412,0.0,99934,2513473,1510.6348864698368,OUTER_SUBURBAN
491,020347,2893,1102,650,20,1102,293,0,76,670,432,60.798548094373864,26.58802177858439,6.896551724137931,134583,6472732,1157.6054747825185,OUTER_SUBURBAN
491,020348,2514,1178,424,0,1178,600,113,0,424,754,35.993208828522924,60.526315789473685,0.0,79959,3513812,1853.047345731644,OUTER_SUBURBAN
491,020349,3534,1398,759,0,1398,96,137,44,759,639,54.29184549356223,16.666666666666664,3.1473533619456364,77102,2834310,3229.3785789133867,INNER_SUBURBAN
491,020350,6982,2476,1868,151,2476,602,0,0,2019,457,81.54281098546042,24.31340872374798,0.0,140658,3305755,5470.272297856314,INNER_SUBURBAN
491,020351,4837,1723,1709,0,1723,245,0,0,1709,14,99.1874637260592,14.219384793964016,0.0,110785,7619148,1644.2560244268784,OUTER_SUBURBAN
491,020352,2461,1077,897,27,1077,487,0,0,924,153,85.79387186629526,45.21819870009285,0.0,112781,3244781,1964.3821878887975,OUTER_SUBURBAN
491,020353,3242,1666,1286,0,1666,56,0,0,1286,380,77.19087635054022,3.361344537815126,0.0,98438,1574431,5333.215618848968,INNER_SUBURBAN
491,020354,4024,1328,1315,0,1328,193,0,7,1315,13,99.0210843373494,14.533132530120483,0.5271084337349398,118684,1989313,5239.074997247793,INNER_SUBURBAN
491,020355,3276,1299,797,111,1299,774,12,0,908,391,69.89992301770592,60.5080831408776,0.0,143214,2615753,3243.746638157349,INNER_SUBURBAN
491,020356,2906,1731,465,191,1731,753,0,0,656,1075,37.89716926632005,43.500866551126514,0.0,72315,1705932,4411.9812513042725,INNER_SUBURBAN
491,020403,2493,1130,760,48,1130,101,0,0,808,322,71.50442477876106,8.938053097345133,0.0,83160,1568963,4115.3742949961215,INNER_SUBURBAN
491,020404,4090,1499,1191,247,1499,0,0,0,1438,61,95.93062041360906,0.0,0.0,108151,1475590,7178.891155402246,INNER_SUBURBAN
491,020405,7493,3187,1586,77,3187,154,0,0,1663,1524,52.18073423282084,4.832130530279259,0.0,88846,3084759,6291.211080022784,INNER_SUBURBAN
491,020406,7006,4318,702,282,4318,529,0,0,984,3334,22.788327929597035,12.251042149143123,0.0,66768,2761980,6569.75792728405,INNER_SUBURBAN
491,020408,5090,2209,1048,192,2209,85,0,17,1240,969,56.133997283838845,3.847894975101856,0.7695789950203712,84718,3336628,3951.0248070806815,INNER_SUBURBAN
491,020409,6046,3046,1290,249,3046,1030,0,0,1539,1507,50.52527905449771,33.81483913328956,0.0,93192,4856589,3224.3082542088696,INNER_SUBURBAN
491,020410,5705,3005,1569,265,3005,40,0,0,1834,1171,61.031613976705486,1.3311148086522462,0.0,73879,2675540,5522.604782585945,INNER_SUBURBAN
491,020411,5834,2452,1796,0,2452,450,0,0,1796,656,73.2463295269168,18.35236541598695,0.0,116509,10467040,1443.5848148091534,OUTER_SUBURBAN
491,020503,5813,2346,2157,0,2346,601,0,0,2157,189,91.94373401534527,25.618073316283034,0.0,118212,15204302,990.2243457147852,OUTER_SUBURBAN
491,020505,3168,1050,949,55,1050,106,0,0,1004,46,95.61904761904762,10.095238095238095,0.0,168426,1845485,4446.050767142513,INNER_SUBURBAN
491,020507,3826,1415,790,80,1415,11,0,0,870,545,61.48409893992933,0.7773851590106008,0.0,104893,1462468,6775.765350079454,INNER_SUBURBAN
491,020508,4618,2396,574,20,2396,622,0,0,594,1802,24.791318864774624,25.959933222036728,0.0,76894,4976787,2403.2814745738565,OUTER_SUBURBAN
491,020509,7396,2209,2205,4,2209,33,9,0,2209,0,100.0,1.9013128112267994,0.0,190175,4500263,4256.5601165976295,INNER_SUBURBAN
491,020511,3835,1320,893,43,1320,93,11,0,936,384,70.9090909090909,7.878787878787878,0.0,82378,1431603,6938.131590950843,INNER_SUBURBAN
491,020512,3495,2006,245,0,2006,407,0,0,245,1761,12.213359920239283,20.28913260219342,0.0,61919,2417271,3744.739418956335,INNER_SUBURBAN
491,020513,3488,1782,199,0,1782,791,0,18,199,1583,11.1672278338945,44.38832772166105,1.0101010101010102,72174,5274271,1712.8281804253136,OUTER_SUBURBAN
491,020514,4257,1327,1288,21,1327,49,0,19,1309,18,98.64355689525244,3.6925395629238884,1.4318010550113038,133625,2245661,4909.748176594775,INNER_SUBURBAN
491,020515,3964,1557,1442,0,1557,180,0,54,1442,115,92.61400128452152,11.560693641618498,3.4682080924855487,136332,2110632,4864.306046719656,INNER_SUBURBAN
491,020516,6009,1898,1861,22,1898,867,6,0,1883,15,99.20969441517387,45.995785036880925,0.0,204444,3405390,4570.1990080431315,INNER_SUBURBAN
491,020517,6566,2247,1694,0,2247,159,0,0,1694,553,75.38940809968847,7.076101468624834,0.0,136065,4186476,4062.1133382826033,INNER_SUBURBAN
491,020602,4738,1681,1496,52,1681,13,0,0,1548,133,92.08804283164783,0.7733491969066032,0.0,120125,4593779,2671.312660012595,OUTER_SUBURBAN
491,020604,9742,3004,2567,51,3004,1487,26,0,2618,386,87.15046604527296,50.36617842876166,0.0,127997,33731872,748.0100718987669,OUTER_SUBURBAN
491,020606,4136,1235,1193,0,1235,242,0,0,1193,42,96.5991902834008,19.59514170040486,0.0,156587,4062914,2636.590388081067,OUTER_SUBURBAN
491,020607,7097,2041,1985,56,2041,513,0,12,2041,0,100.0,25.13473787359138,0.5879470847623713,214079,9042224,2032.821792514762,OUTER_SUBURBAN
491,020608,6477,2262,2262,0,2262,348,0,0,2262,0,100.0,15.384615384615385,0.0,146535,7845295,2138.2790577027376,OUTER_SUBURBAN
491,020609,2382,865,827,20,865,664,119,0,847,18,97.91907514450867,90.52023121387283,0.0,136996,8834023,698.3658521151689,OUTER_SUBURBAN
491,020701,2868,1339,397,18,1339,58,0,78,415,924,30.9932785660941,4.33159073935773,5.825242718446602,57422,2960526,2509.054134299108,OUTER_SUBURBAN
491,020704,7057,2841,1543,275,2841,221,0,9,1818,1023,63.99155227032735,7.778951073565646,0.31678986272439286,59543,2523285,7243.585247009355,INNER_SUBURBAN
491,020706,4936,1441,1415,5,1441,196,0,13,1420,21,98.54267869535045,13.601665510062459,0.9021512838306732,181300,3082891,4146.834902693608,INNER_SUBURBAN
491,020707,6467,2274,1574,147,2274,583,19,0,1721,553,75.68161829375549,26.47317502198769,0.0,92309,2957527,5663.356581360035,INNER_SUBURBAN
491,020709,4058,2159,1042,0,2159,595,0,0,1042,1117,48.263084761463645,27.559055118110237,0.0,85122,3082437,3409.7112122648414,INNER_SUBURBAN
491,020710,3322,1225,645,14,1225,531,14,0,659,566,53.79591836734694,44.48979591836735,0.0,81434,2827265,3043.216677601852,INNER_SUBURBAN
491,020711,4237,1665,1469,0,1665,445,0,0,1469,196,88.22822822822823,26.726726726726728,0.0,124023,2668140,4112.913865089538,INNER_SUBURBAN
491,020712,4943,1792,1390,134,1792,763,0,0,1524,268,85.04464285714286,42.578125,0.0,108827,3266921,3918.78775152506,INNER_SUBURBAN
491,020713,3607,1235,853,250,1235,239,0,0,1103,132,89.31174089068826,19.35222672064777,0.0,114531,2195361,4255.395809618555,INNER_SUBURBAN
491,020808,1930,724,468,24,724,103,21,14,492,232,67.95580110497238,17.12707182320442,1.9337016574585635,77500,121505393,41.13973772341117,OUTER_SUBURBAN
491,020810,6601,2211,2158,24,2211,708,16,0,2182,29,98.68837630031659,32.74536408864767,0.0,108450,7019365,2435.6319980511057,OUTER_SUBURBAN
491,020811,3878,1422,1386,15,1422,282,0,0,1401,21,98.52320675105484,19.831223628691983,0.0,111191,3028430,3316.5765759816145,INNER_SUBURBAN
491,020812,5687,2055,1683,0,2055,486,295,0,1683,372,81.89781021897811,38.004866180048666,0.0,115613,25901372,568.6698758660352,OUTER_SUBURBAN
491,020813,8501,2732,2687,34,2732,1064,251,22,2721,11,99.59736456808199,48.13323572474378,0.8052708638360175,112886,51338458,428.8712761883109,OUTER_SUBURBAN
491,020814,4903,1546,1515,12,1546,410,0,0,1527,19,98.77102199223803,26.52005174644243,0.0,148886,5202662,2440.821640921513,OUTER_SUBURBAN
491,020815,1859,694,668,12,694,131,0,0,680,14,97.98270893371757,18.876080691642652,0.0,190102,2071541,2324.264883002557,OUTER_SUBURBAN
491,020816,5859,2477,1428,61,2477,1122,226,111,1489,988,60.11303996770286,54.42067016552281,4.481227291077917,108464,9053259,1676.1709788707026,OUTER_SUBURBAN
491,020817,5935,1908,1908,0,1908,1448,109,0,1908,0,100.0,81.60377358490565,0.0,141162,10606506,1449.2661391036784,OUTER_SUBURBAN
491,020818,9103,2734,2727,0,2734,2119,201,0,2727,7,99.74396488661303,84.85735186539868,0.0,148232,6148346,3834.652441485889,INNER_SUBURBAN
491,020819,1464,495,469,0,495,37,170,59,469,26,94.74747474747474,41.81818181818181,11.91919191919192,110285,39580333,95.79909294851056,OUTER_SUBURBAN
491,020820,7992,2648,2538,110,2648,643,0,45,2648,0,100.0,24.282477341389725,1.6993957703927494,105240,3962124,5224.288790557792,INNER_SUBURBAN
491,020821,2908,1144,979,16,1144,485,247,35,995,149,86.97552447552448,63.98601398601399,3.0594405594405596,107331,21641491,348.02223192477817,OUTER_SUBURBAN
491,020822,4571,2187,1508,101,2187,562,56,10,1609,578,73.5711019661637,28.25788751714678,0.4572473708276178,90967,42888230,276.0405360631577,OUTER_SUBURBAN
491,020900,4924,2179,1874,12,2179,371,25,241,1886,293,86.55346489215236,18.173474070674622,11.060119320789353,95333,578139459,22.058968301625647,OUTER_SUBURBAN
491,021000,2978,1188,867,19,1188,117,0,135,886,302,74.57912457912458,9.848484848484848,11.363636363636363,57852,20312365,379.7204313727131,OUTER_SUBURBAN
491,021100,2874,1215,885,58,1215,53,0,323,943,272,77.61316872427983,4.362139917695473,26.584362139917694,49091,2336664,3185.5927938291516,INNER_SUBURBAN
491,021201,2851,1301,1301,0,1301,53,0,132,1301,0,100.0,4.073789392774789,10.146041506533436,81607,3464203,2131.540790190413,OUTER_SUBURBAN
491,021202,4229,1769,1467,47,1769,252,0,199,1514,255,85.58507631430187,14.245336348219334,11.249293386093838,85044,2699609,4057.294963826243,INNER_SUBURBAN
491,021203,2795,1288,925,0,1288,44,0,227,925,363,71.8167701863354,3.4161490683229814,17.624223602484474,42106,11449915,632.2361345040553,OUTER_SUBURBAN
491,021300,3391,1565,1278,0,1565,173,18,291,1278,287,81.66134185303514,12.20447284345048,18.594249201277954,69137,321295004,27.335283433165365,OUTER_SUBURBAN
491,021402,4196,1948,709,25,1948,208,11,162,734,1214,37.67967145790554,11.242299794661191,8.316221765913758,57235,4555749,2385.478216644508,OUTER_SUBURBAN
491,021404,5357,1714,1692,0,1714,495,44,0,1692,22,98.71645274212368,31.44690781796966,0.0,103141,3861545,3593.025589498504,INNER_SUBURBAN
491,021405,7120,1952,1592,203,1952,588,243,89,1795,157,91.95696721311475,42.57172131147541,4.559426229508197,94211,9299914,1982.9000569252576,OUTER_SUBURBAN
491,021406,4745,1631,1239,58,1631,1129,59,125,1297,334,79.5217657878602,72.83874923359902,7.664009809932557,105903,11219485,1095.3755898777886,OUTER_SUBURBAN
491,021407,5058,1742,1535,0,1742,848,204,115,1535,207,88.1171067738232,60.39035591274398,6.601607347876004,114917,4552546,2877.5590625553264,OUTER_SUBURBAN
491,021502,4561,1676,916,288,1676,0,0,0,1204,472,71.83770883054893,0.0,0.0,56845,2006115,5888.490938954147,INNER_SUBURBAN
491,021503,4688,1900,748,24,1900,12,0,0,772,1128,40.63157894736842,0.631578947368421,0.0,55975,3028290,4009.497108929462,INNER_SUBURBAN
491,021506,3577,1237,1225,0,1237,239,19,0,1225,12,99.02991107518189,20.85691188358933,0.0,110625,3907396,2370.9984859481865,OUTER_SUBURBAN
491,021509,5082,2092,1635,41,2092,1287,25,0,1676,416,80.11472275334609,62.7151051625239,0.0,127610,4768808,2760.0985403480286,OUTER_SUBURBAN
491,021510,6906,2704,1661,10,2704,1238,58,0,1671,1033,61.79733727810651,47.928994082840234,0.0,124136,5263104,3398.4774004085803,INNER_SUBURBAN
491,021511,2073,763,763,0,763,37,7,0,763,0,100.0,5.766710353866317,0.0,113214,7070244,759.389633511941,OUTER_SUBURBAN
491,021512,4622,1816,1359,0,1816,262,140,0,1359,457,74.83480176211454,22.136563876651984,0.0,89177,4619517,2591.3921303893894,OUTER_SUBURBAN
491,021513,3573,1773,18,20,1773,1228,57,0,38,1735,2.143260011280316,72.47602932882121,0.0,53986,4431682,2088.1620116244803,OUTER_SUBURBAN
491,021514,4193,2323,534,57,2323,1340,43,0,591,1732,25.44123977615153,59.53508394317693,0.0,74508,1093757,9928.96045465309,INNER_SUBURBAN
491,021515,4888,1716,1653,0,1716,93,0,0,1653,63,96.32867132867133,5.419580419580419,0.0,106154,1540424,8218.464526649806,INNER_SUBURBAN
491,021516,2017,1085,518,0,1085,341,163,0,518,567,47.74193548387097,46.45161290322581,0.0,62070,6760706,772.7048033149201,OUTER_SUBURBAN
491,021517,3559,1427,786,15,1427,12,0,0,801,626,56.131744919411354,0.8409250175192713,0.0,74699,2106051,4376.821833849228,INNER_SUBURBAN
491,021518,3984,1376,1159,0,1376,101,12,0,1159,217,84.2296511627907,8.212209302325581,0.0,114783,1568648,6577.9958282546495,INNER_SUBURBAN
491,021601,9777,3472,2916,53,3472,1888,384,63,2969,503,85.51267281105991,65.43778801843318,1.8145161290322582,83025,105090931,240.95732865854998,OUTER_SUBURBAN
491,021602,3343,1195,828,79,1195,136,121,103,907,288,75.89958158995816,21.506276150627617,8.619246861924685,113011,99703592,86.8411039794835,OUTER_SUBURBAN
491,021603,3033,1050,816,40,1050,277,187,29,856,194,81.52380952380952,44.19047619047619,2.761904761904762,103828,85658336,91.70701144603136,OUTER_SUBURBAN
