incident_number,calendaryear,month,incdate,call_type,problem,responsearea,prioritydescription,council_district,location,longitude,latitude,census_tracts,tract_codes
22087759,2022,Jun,06/28/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1603,1F,4,"(-97.716076,30.326674)",-97.716076,30.326674,['15.03'],['001503']
22087848,2022,Jun,06/28/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2204,1F,3,"(-97.714684,30.235180)",-97.714684,30.23518,['23.27'],['002327']
22087994,2022,Jun,06/28/2022 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-2202,1F,3,"(-97.726926,30.243675)",-97.726926,30.243675,['23.04'],['002304']
22088011,2022,Jun,06/28/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1706,1F,3,"(-97.769717,30.233795)",-97.769717,30.233795,['13.07'],['001307']
22088016,2022,Jun,06/28/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2203,1F,3,"(-97.711549,30.240419)",-97.711549,30.240419,['23.27'],['002327']
22088167,2022,Jun,06/29/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1605,1F,7,"(-97.721431,30.333706)",-97.721431,30.333706,['15.05'],['001505']
22088359,2022,Jun,06/29/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2306,1F,4,"(-97.692641,30.357215)",-97.692641,30.357215,['431'],['043100']
22088774,2022,Jun,06/30/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0301,1F,9,"(-97.742817,30.295429)",-97.742817,30.295429,"['6.06', '6.01', '2.04']","['000606', '000601', '000204']"
22089028,2022,Jun,06/30/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1904,1F,7,"(-97.749179,30.341934)",-97.749179,30.341934,['15.01'],['001501']
22089285,2022,Jul,07/01/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3001,1F,4,"(-97.705515,30.379387)",-97.705515,30.379387,['408'],['040800']
22089477,2022,Jul,07/01/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3502,1F,9,"(-97.737066,30.232389)",-97.737066,30.232389,['14.03'],['001403']
22089516,2022,Jul,07/01/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2705,1F,8,"(-97.872861,30.213849)",-97.872861,30.213849,['312'],['031200']
22089614,2022,Jul,07/02/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1202,1F,7,"(-97.743126,30.325231)",-97.743126,30.325231,['2.06'],['000206']
22089857,2022,Jul,07/02/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1501,1F,3,"(-97.689183,30.263486)",-97.689183,30.263486,['21.11'],['002111']
22089898,2022,Jul,07/02/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.699648,30.358309)",-97.699648,30.358309,['431'],['043100']
22090018,2022,Jul,07/02/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0803,1F,4,"(-97.704029,30.356666)",-97.704029,30.356666,['401'],['040100']
22090083,2022,Jul,07/02/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4201,1F,2,"(-97.670972,30.223290)",-97.670972,30.22329,['23.10'],['002310']
22090247,2022,Jul,07/03/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2202,1F,3,"(-97.729999,30.231285)",-97.729999,30.231285,['23.15'],['002315']
22090260,2022,Jul,07/03/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1202,1F,7,"(-97.743126,30.325231)",-97.743126,30.325231,['2.06'],['000206']
22090279,2022,Jul,07/03/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1407,1F,4,"(-97.707685,30.316811)",-97.707685,30.316811,['21.05'],['002105']
22090337,2022,Jul,07/03/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0102,1F,9,"(-97.749123,30.270964)",-97.749123,30.270964,['11.01'],['001101']
22090604,2022,Jul,07/03/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3504,1F,2,"(-97.690174,30.212566)",-97.690174,30.212566,['24.48'],['002448']
22090696,2022,Jul,07/04/2022 12:00:00 AM,Fire,BOXHI - HIRISE Structure Fire,00-0102,1F,9,"(-97.741522,30.267702)",-97.741522,30.267702,['11.03'],['001103']
22090946,2022,Jul,07/04/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1603,1F,4,"(-97.714411,30.337823)",-97.714411,30.337823,"['400', '15.03']","['040000', '001503']"
22091137,2022,Jul,07/04/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3607,1F,2,"(-97.777961,30.191167)",-97.777961,30.191167,['24.22'],['002422']
22091267,2022,Jul,07/04/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.751769,30.202855)",-97.751769,30.202855,['24.11'],['002411']
22091471,2022,Jul,07/05/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0603,1F,9,"(-97.757724,30.241784)",-97.757724,30.241784,['13.12'],['001312']
22091512,2022,Jul,07/05/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2803,1F,7,"(-97.706147,30.414295)",-97.706147,30.414295,['422'],['042200']
22091896,2022,Jul,07/05/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3608,1F,5,"(-97.778530,30.163823)",-97.77853,30.163823,['24.51'],['002451']
22091972,2022,Jul,07/05/2022 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-0102,1F,1,"(-97.737950,30.271869)",-97.73795,30.271869,['11.01'],['001101']
22092256,2022,Jul,07/06/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0504,1F,1,"(-97.676481,30.294868)",-97.676481,30.294868,['21.08'],['002108']
22092392,2022,Jul,07/06/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2606,1F,1,"(-97.638006,30.290333)",-97.638006,30.290333,['22.13'],['002213']
22092484,2022,Jul,07/06/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1202,1F,7,"(-97.743126,30.325231)",-97.743126,30.325231,['2.06'],['000206']
22092497,2022,Jul,07/06/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3304,1F,10,"(-97.746823,30.392165)",-97.746823,30.392165,['308'],['030800']
22092954,2022,Jul,07/07/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2805,1F,7,"(-97.723039,30.400422)",-97.723039,30.400422,['454'],['045400']
22093015,2022,Jul,07/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0303,1F,9,"(-97.738412,30.301883)",-97.738412,30.301883,['5'],['000500']
22093352,2022,Jul,07/08/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2104,1F,10,"(-97.742925,30.377427)",-97.742925,30.377427,['302'],['030200']
22093380,2022,Jul,07/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3503,1F,3,"(-97.724988,30.224966)",-97.724988,30.224966,['23.13'],['002313']
22093548,2022,Jul,07/09/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2205,1F,3,"(-97.689934,30.219471)",-97.689934,30.219471,['23.20'],['002320']
22093735,2022,Jul,07/09/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3002,1F,7,"(-97.704984,30.397588)",-97.704984,30.397588,['453'],['045300']
22093747,2022,Jul,07/09/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4201,1F,2,"(-97.634984,30.206498)",-97.634984,30.206498,['24.52'],['002452']
22093944,2022,Jul,07/09/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1101,1F,5,"(-97.769603,30.259483)",-97.769603,30.259483,['13.09'],['001309']
22094045,2022,Jul,07/09/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3001,1F,4,"(-97.695273,30.366141)",-97.695273,30.366141,['410'],['041000']
22094122,2022,Jul,07/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2806,1F,7,"(-97.725271,30.425000)",-97.725271,30.425,['413'],['041300']
22094177,2022,Jul,07/10/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3004,1F,1,"(-97.671294,30.394254)",-97.671294,30.394254,['437'],['043700']
22094550,2022,Jul,07/10/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1205,1F,7,"(-97.733255,30.319323)",-97.733255,30.319323,"['2.03', '2.05']","['000203', '000205']"
22094686,2022,Jul,07/11/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3607,1F,2,"(-97.780713,30.187436)",-97.780713,30.187436,['24.22'],['002422']
22094802,2022,Jul,07/11/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0901,1F,9,"(-97.730678,30.299283)",-97.730678,30.299283,['3.02'],['000302']
22095162,2022,Jul,07/11/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0702,1F,3,"(-97.714838,30.256842)",-97.714838,30.256842,['9.02'],['000902']
22095199,2022,Jul,07/11/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4302,1F,8,"(-97.915806,30.199210)",-97.915806,30.19921,['367'],['036700']
22095207,2022,Jul,07/12/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1702,1F,2,"(-97.792398,30.212962)",-97.792398,30.212962,['24.09'],['002409']
22095305,2022,Jul,07/12/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1606,1F,7,"(-97.732475,30.356893)",-97.732475,30.356893,['15.01'],['001501']
22095444,2022,Jul,07/12/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3404,1F,6,"(-97.802200,30.480579)",-97.8022,30.480579,['203.11'],['020311']
22095538,2022,Jul,07/12/2022 12:00:00 AM,Fire,BOXL- Structure Fire,,1F,-,"(-97.825731,30.458597)",-97.825731,30.458597,['203.33'],['020333']
22095698,2022,Jul,07/12/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1606,1F,7,"(-97.745305,30.353021)",-97.745305,30.353021,['15.01'],['001501']
22095751,2022,Jul,07/13/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2201,1F,3,"(-97.721459,30.229301)",-97.721459,30.229301,['23.14'],['002314']
22095754,2022,Jul,07/13/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1606,1F,7,"(-97.745711,30.352237)",-97.745711,30.352237,['15.01'],['001501']
22095905,2022,Jul,07/13/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4302,1F,8,"(-97.913719,30.196396)",-97.913719,30.196396,['367'],['036700']
22095947,2022,Jul,07/13/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0801,1F,4,"(-97.716986,30.369805)",-97.716986,30.369805,['407'],['040700']
22096115,2022,Jul,07/13/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1606,1F,7,"(-97.735458,30.358312)",-97.735458,30.358312,['404'],['040400']
22096738,2022,Jul,07/14/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3703,1F,8,"(-97.902484,30.255302)",-97.902484,30.255302,['19.20'],['001920']
22096769,2022,Jul,07/15/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2306,1F,4,"(-97.690228,30.362500)",-97.690228,30.3625,['410'],['041000']
22097149,2022,Jul,07/15/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2102,1F,10,"(-97.766568,30.383137)",-97.766568,30.383137,['300'],['030000']
22097247,2022,Jul,07/15/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3908,1F,10,"(-97.839125,30.392217)",-97.839125,30.392217,['305'],['030500']
22097339,2022,Jul,07/16/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1601,1F,7,"(-97.734497,30.345670)",-97.734497,30.34567,['15.04'],['001504']
22097358,2022,Jul,07/16/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1702,1F,3,"(-97.777253,30.206212)",-97.777253,30.206212,['24.44'],['002444']
22097499,2022,Jul,07/16/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1702,1F,3,"(-97.769621,30.213829)",-97.769621,30.213829,['24.03'],['002403']
22097634,2022,Jul,07/16/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3001,1F,4,"(-97.710693,30.380841)",-97.710693,30.380841,['408'],['040800']
22098074,2022,Jul,07/17/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3401,1F,6,"(-97.787556,30.467138)",-97.787556,30.467138,['204.08'],['020408']
22098705,2022,Jul,07/18/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4503,1F,6,"(-97.770881,30.480951)",-97.770881,30.480951,['205.08'],['020508']
22098995,2022,Jul,07/19/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0102,1F,9,"(-97.742114,30.269905)",-97.742114,30.269905,['11.01'],['001101']
22099252,2022,Jul,07/20/2022 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-0101,1F,-,"(-97.735774,30.270228)",-97.735774,30.270228,['11.01'],['001101']
22099499,2022,Jul,07/20/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0801,1F,4,"(-97.715521,30.372089)",-97.715521,30.372089,['407'],['040700']
22099588,2022,Jul,07/20/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2304,1F,4,"(-97.686365,30.348460)",-97.686365,30.34846,['403'],['040300']
22099754,2022,Jul,07/21/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0903,1F,4,"(-97.715926,30.318553)",-97.715926,30.318553,['15.03'],['001503']
22099782,2022,Jul,07/21/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0401,1F,9,"(-97.762585,30.274911)",-97.762585,30.274911,['12'],['001200']
22099952,2022,Jul,07/21/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1706,1F,3,"(-97.765998,30.232011)",-97.765998,30.232011,"['13.08', '13.07']","['001308', '001307']"
22100147,2022,Jul,07/21/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2202,1F,3,"(-97.730662,30.234513)",-97.730662,30.234513,['23.15'],['002315']
22100558,2022,Jul,07/22/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2804,1F,7,"(-97.717747,30.392891)",-97.717747,30.392891,['453'],['045300']
22101153,2022,Jul,07/23/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4302,1F,8,"(-97.883981,30.195067)",-97.883981,30.195067,['367'],['036700']
22101189,2022,Jul,07/23/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3605,1F,2,"(-97.796183,30.185048)",-97.796183,30.185048,['24.23'],['002423']
22101225,2022,Jul,07/23/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2904,1F,5,"(-97.836697,30.174790)",-97.836697,30.17479,['319'],['031900']
22101288,2022,Jul,07/23/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1703,1F,5,"(-97.783995,30.218841)",-97.783995,30.218841,['20.02'],['002002']
22101363,2022,Jul,07/23/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3403,1F,6,"(-97.809452,30.467244)",-97.809452,30.467244,['203.34'],['020334']
22101494,2022,Jul,07/24/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2303,1F,1,"(-97.676213,30.329801)",-97.676213,30.329801,['436'],['043600']
22102117,2022,Jul,07/25/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3001,1F,4,"(-97.693312,30.370298)",-97.693312,30.370298,['409'],['040900']
22102153,2022,Jul,07/25/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2903,1F,5,"(-97.821021,30.188172)",-97.821021,30.188172,['309'],['030900']
22102401,2022,Jul,07/25/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1407,1F,4,"(-97.708907,30.319297)",-97.708907,30.319297,['21.05'],['002105']
22102728,2022,Jul,07/26/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4001,1F,7,"(-97.653458,30.394508)",-97.653458,30.394508,['439'],['043900']
22102754,2022,Jul,07/26/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2404,1F,2,"(-97.732433,30.170487)",-97.732433,30.170487,['24.48'],['002448']
22103132,2022,Jul,07/27/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4005,1F,7,"(-97.669766,30.431723)",-97.669766,30.431723,['442'],['044200']
22103198,2022,Jul,07/27/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4001,1F,7,"(-97.659042,30.396490)",-97.659042,30.39649,['440'],['044000']
22103284,2022,Jul,07/27/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2306,1F,4,"(-97.694042,30.357927)",-97.694042,30.357927,['431'],['043100']
22103836,2022,Jul,07/28/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1804,1F,4,"(-97.694680,30.326797)",-97.69468,30.326797,['434'],['043400']
22103925,2022,Jul,07/28/2022 12:00:00 AM,Fire,BOX -Structure Fire,04-2604,1F,-,"(-97.623101,30.282495)",-97.623101,30.282495,['22.11'],['002211']
22104431,2022,Jul,07/29/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0302,1F,10,"(-97.754220,30.308466)",-97.75422,30.308466,['1.01'],['000101']
22104475,2022,Jul,07/29/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2805,1F,7,"(-97.725292,30.402647)",-97.725292,30.402647,['454'],['045400']
22104745,2022,Jul,07/30/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3402,1F,6,"(-97.797032,30.467164)",-97.797032,30.467164,['204.03'],['020403']
22104822,2022,Jul,07/30/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3502,1F,3,"(-97.728512,30.226272)",-97.728512,30.226272,['23.13'],['002313']
22104839,2022,Jul,07/30/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0401,1F,9,"(-97.753964,30.271539)",-97.753964,30.271539,['12'],['001200']
22105009,2022,Jul,07/30/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2807,1F,6,"(-97.748610,30.439471)",-97.74861,30.439471,['342'],['034200']
22105073,2022,Jul,07/30/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1706,1F,3,"(-97.765313,30.233119)",-97.765313,30.233119,"['13.08', '13.07']","['001308', '001307']"
22105243,2022,Jul,07/31/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0603,1F,5,"(-97.769093,30.246278)",-97.769093,30.246278,['13.04'],['001304']
22105739,2022,Aug,08/01/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2206,1F,3,"(-97.698042,30.222576)",-97.698042,30.222576,['23.20'],['002320']
22105783,2022,Aug,08/01/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4003,1F,1,"(-97.649368,30.366632)",-97.649368,30.366632,['435'],['043500']
22105806,2022,Aug,08/01/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2608,1F,1,"(-97.655210,30.307342)",-97.65521,30.307342,['22.01'],['002201']
22105983,2022,Aug,08/01/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4001,1F,7,"(-97.654102,30.397043)",-97.654102,30.397043,['439'],['043900']
22106444,2022,Aug,08/02/2022 12:00:00 AM,Fire,BOX -Structure Fire,04-2609,1F,-,"(-97.607373,30.264069)",-97.607373,30.264069,['22.11'],['002211']
22106565,2022,Aug,08/02/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2502,1F,7,"(-97.742372,30.401253)",-97.742372,30.401253,['325'],['032500']
22106841,2022,Aug,08/03/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4401,1F,6,"(-97.771887,30.433548)",-97.771887,30.433548,['204.05'],['020405']
22106926,2022,Aug,08/03/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1803,1F,4,"(-97.703472,30.319094)",-97.703472,30.319094,['21.05'],['002105']
22106989,2022,Aug,08/03/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2402,1F,2,"(-97.760701,30.196998)",-97.760701,30.196998,['24.19'],['002419']
22107509,2022,Aug,08/04/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1605,1F,7,"(-97.727677,30.329991)",-97.727677,30.329991,['15.05'],['001505']
22107641,2022,Aug,08/04/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1802,1F,1,"(-97.674185,30.301130)",-97.674185,30.30113,['21.07'],['002107']
22107669,2022,Aug,08/04/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2903,1F,5,"(-97.829371,30.175472)",-97.829371,30.175472,['318'],['031800']
22108069,2022,Aug,08/05/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1804,1F,4,"(-97.700088,30.338009)",-97.700088,30.338009,['433'],['043300']
22108088,2022,Aug,08/05/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0504,1F,1,"(-97.675061,30.286794)",-97.675061,30.286794,['21.08'],['002108']
22108144,2022,Aug,08/05/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2206,1F,3,"(-97.701706,30.215211)",-97.701706,30.215211,['23.20'],['002320']
22108494,2022,Aug,08/06/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1903,1F,10,"(-97.760685,30.341947)",-97.760685,30.341947,['306'],['030600']
22108675,2022,Aug,08/06/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0801,1F,4,"(-97.716986,30.369805)",-97.716986,30.369805,['407'],['040700']
22109248,2022,Aug,08/08/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3403,1F,6,"(-97.800230,30.472383)",-97.80023,30.472383,['203.34'],['020334']
22109274,2022,Aug,08/08/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1802,1F,1,"(-97.671644,30.307042)",-97.671644,30.307042,['21.07'],['002107']
22109586,2022,Aug,08/08/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-0901,1F,9,"(-97.729722,30.308539)",-97.729722,30.308539,['3.02'],['000302']
22110647,2022,Aug,08/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3605,1F,5,"(-97.805483,30.175907)",-97.805483,30.175907,['24.23'],['002423']
22110779,2022,Aug,08/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,04-2604,1F,-,"(-97.619179,30.265969)",-97.619179,30.265969,['22.11'],['002211']
22110926,2022,Aug,08/11/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0603,1F,9,"(-97.752732,30.240772)",-97.752732,30.240772,['23.23'],['002323']
22111821,2022,Aug,08/13/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3607,1F,2,"(-97.777961,30.191167)",-97.777961,30.191167,['24.22'],['002422']
22112153,2022,Aug,08/13/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1405,1F,9,"(-97.717465,30.301018)",-97.717465,30.301018,['3.02'],['000302']
22112162,2022,Aug,08/13/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2601,1F,1,"(-97.640727,30.305212)",-97.640727,30.305212,['22.22'],['002222']
22112353,2022,Aug,08/13/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-1801,1F,1,"(-97.665507,30.312335)",-97.665507,30.312335,['21.13'],['002113']
22112483,2022,Aug,08/14/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2005,1F,2,"(-97.787848,30.197108)",-97.787848,30.197108,['24.24'],['002424']
22112663,2022,Aug,08/14/2022 12:00:00 AM,Fire,BOXL- Structure Fire,,1F,-,"(-97.829972,30.463281)",-97.829972,30.463281,['203.33'],['020333']
22112686,2022,Aug,08/14/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.729736,30.197631)",-97.729736,30.197631,['24.47'],['002447']
22113199,2022,Aug,08/15/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2502,1F,6,"(-97.744716,30.408237)",-97.744716,30.408237,['325'],['032500']
22113301,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4003,1F,1,"(-97.651421,30.382142)",-97.651421,30.382142,['435'],['043500']
22113406,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4001,1F,7,"(-97.651433,30.389071)",-97.651433,30.389071,['439'],['043900']
22113567,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0303,1F,9,"(-97.734312,30.293586)",-97.734312,30.293586,['5'],['000500']
22113629,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4504,1F,6,"(-97.793496,30.494319)",-97.793496,30.494319,['203.11'],['020311']
22113673,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-5003,1F,2,"(-97.618511,30.166306)",-97.618511,30.166306,['24.49'],['002449']
22113774,2022,Aug,08/16/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,05-4606,1F,-,"(-97.852760,30.161085)",-97.85276,30.161085,['371'],['037100']
22113822,2022,Aug,08/17/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1404,1F,9,"(-97.713549,30.303940)",-97.713549,30.30394,['3.07'],['000307']
22113824,2022,Aug,08/17/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2203,1F,3,"(-97.715020,30.245995)",-97.71502,30.245995,['23.04'],['002304']
22114075,2022,Aug,08/17/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1501,1F,3,"(-97.693372,30.258359)",-97.693372,30.258359,['21.11'],['002111']
22114284,2022,Aug,08/17/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-3503,1F,3,"(-97.711220,30.214012)",-97.71122,30.214012,['23.13'],['002313']
22114357,2022,Aug,08/18/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2201,1F,3,"(-97.721311,30.229854)",-97.721311,30.229854,['23.14'],['002314']
22114457,2022,Aug,08/18/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2305,1F,4,"(-97.698347,30.350393)",-97.698347,30.350393,['432'],['043200']
22114561,2022,Aug,08/18/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3203,1F,8,"(-97.788282,30.258660)",-97.788282,30.25866,['19.11'],['001911']
22114651,2022,Aug,08/18/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4607,1F,8,"(-97.849756,30.158497)",-97.849756,30.158497,['372'],['037200']
