incident_number,calendaryear,month,incdate,call_type,problem,responsearea,jurisdiction,prioritydescription,council_district,location,longitude,latitude,is_structure_fire,is_vehicle_fire,is_outdoor_fire,is_trash_fire,incident_category
22076936,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4204,AFD,1F,2,"(-97.664896,30.202205)",-97.664896,30.202205,True,False,False,False,Structure Fire
22076940,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3005,AFD,1F,4,"(-97.688756,30.377686)",-97.688756,30.377686,True,False,False,False,Structure Fire
22077004,2022,Jun,06/07/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1202,AFD,3F,7,"(-97.740834,30.325733)",-97.740834,30.325733,False,False,False,False,Other
22077038,2022,Jun,06/07/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0301,AFD,3F,9,"(-97.725970,30.288229)",-97.72597,30.288229,False,False,False,False,Other
22077048,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3102,AFD,1F,10,"(-97.788366,30.369510)",-97.788366,30.36951,True,False,False,False,Structure Fire
22077072,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2807,AFD,3F,6,"(-97.741482,30.437944)",-97.741482,30.437944,False,False,False,False,Other
22077103,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2205,AFD,3F,3,"(-97.686684,30.223695)",-97.686684,30.223695,False,False,True,False,Outdoor/Vegetation Fire
22077118,2022,Jun,06/08/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-2202,AFD,2F,-,"(-97.729287,30.243206)",-97.729287,30.243206,False,True,False,False,Vehicle Fire
22077120,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,AFD,1F,4,"(-97.699786,30.358102)",-97.699786,30.358102,True,False,False,False,Structure Fire
22077124,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.756197,30.218509)",-97.756197,30.218509,False,False,False,True,Trash/Dumpster Fire
22077128,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0401,AFD,3F,9,"(-97.760804,30.272774)",-97.760804,30.272774,False,False,True,False,Outdoor/Vegetation Fire
22077183,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,AFD,1F,4,"(-97.676843,30.359636)",-97.676843,30.359636,True,False,False,False,Structure Fire
22077208,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3001,AFD,3F,4,"(-97.698573,30.371943)",-97.698573,30.371943,False,False,False,True,Trash/Dumpster Fire
22077223,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3802,AFD,3F,6,"(-97.811611,30.453847)",-97.811611,30.453847,False,False,False,True,Trash/Dumpster Fire
22077258,2022,Jun,06/08/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2402,AFD,3F,2,"(-97.744402,30.208811)",-97.744402,30.208811,False,False,False,True,Trash/Dumpster Fire
22077269,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2303,AFD,3F,1,"(-97.673261,30.331160)",-97.673261,30.33116,False,False,False,False,Other
22077279,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0401,AFD,3F,9,"(-97.768176,30.276743)",-97.768176,30.276743,False,False,False,True,Trash/Dumpster Fire
22077280,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2001,AFD,3F,5,"(-97.818084,30.213987)",-97.818084,30.213987,False,False,False,True,Trash/Dumpster Fire
22077334,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1503,AFD,3F,3,"(-97.704266,30.251927)",-97.704266,30.251927,False,False,False,True,Trash/Dumpster Fire
22077343,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4001,AFD,1F,7,"(-97.664726,30.398737)",-97.664726,30.398737,True,False,False,False,Structure Fire
22077354,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1202,AFD,3F,7,"(-97.743126,30.325231)",-97.743126,30.325231,False,False,True,False,Outdoor/Vegetation Fire
22077384,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1706,AFD,3F,3,"(-97.762612,30.230800)",-97.762612,30.2308,False,False,False,False,Other
22077399,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0504,AFD,3F,1,"(-97.663143,30.295660)",-97.663143,30.29566,False,False,True,False,Outdoor/Vegetation Fire
22077405,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,3,"(-97.719551,30.238803)",-97.719551,30.238803,False,False,False,True,Trash/Dumpster Fire
22077450,2022,Jun,06/08/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0804,AFD,3F,7,"(-97.721887,30.370638)",-97.721887,30.370638,False,False,False,True,Trash/Dumpster Fire
22077456,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3004,AFD,3F,1,"(-97.671294,30.394254)",-97.671294,30.394254,False,False,False,True,Trash/Dumpster Fire
22077459,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOXHI - HIRISE Structure Fire,00-0101,AFD,1F,9,"(-97.739349,30.257291)",-97.739349,30.257291,True,False,False,False,Structure Fire
22077465,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0202,AFD,3F,9,"(-97.750136,30.277275)",-97.750136,30.277275,False,False,False,True,Trash/Dumpster Fire
22077494,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2501,AFD,3F,10,"(-97.747632,30.420852)",-97.747632,30.420852,False,False,True,False,Outdoor/Vegetation Fire
22077495,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2502,AFD,3F,6,"(-97.745361,30.409672)",-97.745361,30.409672,False,False,True,False,Outdoor/Vegetation Fire
22077513,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.756068,30.218414)",-97.756068,30.218414,False,False,False,True,Trash/Dumpster Fire
22077589,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0101,AFD,3F,3,"(-97.734230,30.265637)",-97.73423,30.265637,False,False,True,False,Outdoor/Vegetation Fire
22077682,2022,Jun,06/09/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2201,AFD,1F,3,"(-97.721476,30.228929)",-97.721476,30.228929,True,False,False,False,Structure Fire
22077738,2022,Jun,06/09/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-3005,AFD,2F,4,"(-97.686622,30.381477)",-97.686622,30.381477,False,True,False,False,Vehicle Fire
22077770,2022,Jun,06/09/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-0102,AFD,2F,9,"(-97.743868,30.265240)",-97.743868,30.26524,False,True,False,False,Vehicle Fire
22077801,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2402,AFD,3F,2,"(-97.753581,30.212449)",-97.753581,30.212449,False,False,True,False,Outdoor/Vegetation Fire
22077830,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3605,AFD,3F,-,"(-97.803630,30.177429)",-97.80363,30.177429,False,False,False,True,Trash/Dumpster Fire
22077841,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-5101,AFD,3F,8,"(-97.834916,30.236460)",-97.834916,30.23646,False,False,False,False,Other
22077846,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.693938,30.233750)",-97.693938,30.23375,False,False,False,True,Trash/Dumpster Fire
22077848,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2304,AFD,3F,4,"(-97.688727,30.349354)",-97.688727,30.349354,False,False,False,True,Trash/Dumpster Fire
22077862,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2705,AFD,3F,8,"(-97.864946,30.206497)",-97.864946,30.206497,False,False,False,False,Other
22077878,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2801,AFD,3F,7,"(-97.697807,30.435161)",-97.697807,30.435161,False,False,False,False,Other
22077879,2022,Jun,06/09/2022 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-3702,AFD,2F,8,"(-97.860402,30.252118)",-97.860402,30.252118,False,False,True,False,Outdoor/Vegetation Fire
22077896,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4901,AFD,3F,5,"(-97.801693,30.127189)",-97.801693,30.127189,False,False,True,False,Outdoor/Vegetation Fire
22077957,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3504,AFD,3F,2,"(-97.690499,30.218122)",-97.690499,30.218122,False,False,True,False,Outdoor/Vegetation Fire
22077971,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1002,AFD,3F,10,"(-97.758887,30.300468)",-97.758887,30.300468,False,False,False,True,Trash/Dumpster Fire
22077988,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4003,AFD,3F,1,"(-97.658729,30.377284)",-97.658729,30.377284,False,False,True,False,Outdoor/Vegetation Fire
22077993,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.743908,30.219630)",-97.743908,30.21963,False,False,False,True,Trash/Dumpster Fire
22077997,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.806846,30.220296)",-97.806846,30.220296,False,False,False,True,Trash/Dumpster Fire
22078031,2022,Jun,06/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1402,AFD,1F,1,"(-97.698689,30.284616)",-97.698689,30.284616,True,False,False,False,Structure Fire
22078040,2022,Jun,06/10/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2807,AFD,3F,6,"(-97.739970,30.436943)",-97.73997,30.436943,False,False,False,False,Other
22078059,2022,Jun,06/10/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0603,AFD,3F,9,"(-97.764784,30.248278)",-97.764784,30.248278,False,False,False,True,Trash/Dumpster Fire
